StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID2,age,gender,education,"languages, no duplicates","languages, no duplicates_4_TEXT",MM,MM-1,MM-2,MM-3,FM,FM-1,FM-2,FM-3,MF,MF-1,MF-2,MF-3,FF,FF-1,FF-2,FF-3
2025-04-03 09:17:28,2025-04-03 09:19:30,IP Address,178.89.148.128,100,122,True,2025-04-03 09:19:31,R_8sS5P1U6Z5ELJG9,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Male,High school,"Kazakh,Russian,English,Other",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусное.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-03 09:21:40,2025-04-03 09:23:32,IP Address,95.82.71.46,100,111,True,2025-04-03 09:23:32,R_7q9elGC6M8rdmEp,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Male,University,"Kazakh,Russian,English,Other","Spanish, Korean & French",Bread свежее.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылся.,Tuna вкусная.,Sheep убежала.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появился.,Saliva потекла.
2025-04-03 09:27:52,2025-04-03 09:30:20,IP Address,2.75.235.159,100,148,True,2025-04-03 09:30:21,R_2NrgqNS8gErvGrZ,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежее.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылся.,Tuna вкусный.,Sheep убежала.,Chain длинная.,Shelf верхняя,Tower высокая.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-03 09:46:03,2025-04-03 09:47:24,IP Address,95.82.67.74,100,80,True,2025-04-03 09:47:24,R_3DD2QcOBnuNUTAJ,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежее.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусный.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилось.,Saliva потекла.
2025-04-03 09:47:21,2025-04-03 09:49:34,IP Address,185.48.148.203,100,133,True,2025-04-03 09:49:35,R_811J75gy9ioqi1i,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,High school,"Kazakh,Russian,English",,Bread свежая.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-03 11:19:30,2025-04-03 11:22:35,IP Address,178.91.253.86,100,185,True,2025-04-03 11:22:36,R_9QgYhnrHX8iupI6,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,High school,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылся.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появился.,Saliva потекла.
2025-04-03 12:00:12,2025-04-03 12:03:38,IP Address,178.91.253.86,100,206,True,2025-04-03 12:03:39,R_2KlrAXG8VMunjdQ,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежее.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылось.,Tuna вкусное.,Sheep убежало.,Chain длинный.,Shelf верхняя,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекло.
2025-04-03 13:06:19,2025-04-03 13:10:05,IP Address,178.91.253.74,100,225,True,2025-04-03 13:10:05,R_4lVz9uyZX3xp6Th,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Male,High school,"Kazakh,Russian,English,Other",Uzbek,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятное.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусный.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-03 13:18:54,2025-04-03 13:21:03,IP Address,146.0.60.78,100,129,True,2025-04-03 13:21:04,R_8FaXxlsJPhyEY6J,,,,,49.7989,73.0994,anonymous,EN,I agree,18-25,Male,University,"Kazakh,Russian,English,Other",Uzbek,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшная.,Umbrella раскрылась.,Tuna вкусный.,Sheep убежал.,Chain длинный.,Shelf верхняя,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилось.,Saliva потекла.
2025-04-03 14:10:19,2025-04-03 14:12:13,IP Address,212.96.95.191,100,114,True,2025-04-03 14:12:14,R_2erlAJMLV9J5OmJ,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English,Other",Persian,Bread свежее.,Dance смешной.,Chair деревянное.,Fruit кислое.,Aroma приятное.,Ninja страшный.,Umbrella раскрылось.,Tuna вкусное.,Sheep убежал.,Chain длинный.,Shelf верхнее,Tower высокий.,Comma поставлен.,Insomnia беспокоила.,Nausea появилась.,Saliva потек.
2025-04-03 11:01:06,2025-04-03 15:24:41,IP Address,178.22.175.82,100,15815,True,2025-04-03 15:24:42,R_4pWzLdImw7jT0EO,,,,,43.25,76.9167,anonymous,EN,I agree,18-25,Male,University,"Kazakh,Russian,English,Other",turkish,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылся.,Tuna вкусная.,Sheep убежала.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появился.,Saliva потекла.
2025-04-03 21:42:44,2025-04-03 21:45:17,IP Address,185.48.148.184,100,152,True,2025-04-03 21:45:18,R_42AnYsM5zr7ItG2,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоил.,Nausea появилась.,Saliva потекла.
2025-04-03 21:43:38,2025-04-03 21:46:09,IP Address,87.255.216.84,100,150,True,2025-04-03 21:46:10,R_6AEa8oClrewcBiU,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English,Other","Turkish, Japanese",Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшная.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежала.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-03 21:44:06,2025-04-03 21:46:55,IP Address,95.82.66.133,100,168,True,2025-04-03 21:46:55,R_5Eb6u4bLtQZDZJX,,,,,51.1876,71.4491,anonymous,EN,I agree,25-35,Male,University,"Kazakh,Russian,English,Other","Turkish, Spanish",Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылось.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокое.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-03 21:44:49,2025-04-03 21:48:06,IP Address,2.75.140.177,100,196,True,2025-04-03 21:48:07,R_3jx22a0QueUdT8w,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,High school,"Kazakh,Russian,English,Other",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылся.,Tuna вкусный.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлен.,Insomnia беспокоила.,Nausea появился.,Saliva потекла.
2025-04-03 21:47:40,2025-04-03 21:49:12,IP Address,87.255.216.86,100,91,True,2025-04-03 21:49:12,R_4A0TROmTXzzvz2w,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Male,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылось.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлен.,Insomnia беспокоило.,Nausea появилось.,Saliva потекло.
2025-04-03 21:47:39,2025-04-03 21:49:49,IP Address,109.239.43.17,100,130,True,2025-04-03 21:49:50,R_5uHQu3fwcUW91HU,,,,,51.1876,71.4491,anonymous,EN,I agree,25-35,Female,University,"Kazakh,Russian",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-03 21:48:06,2025-04-03 21:57:16,IP Address,178.88.157.111,100,549,True,2025-04-03 21:57:17,R_3rjjgu6YMBPZfjj,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Male,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоило.,Nausea появился.,Saliva потек.
2025-04-03 22:05:41,2025-04-03 22:07:29,IP Address,178.91.253.85,100,108,True,2025-04-03 22:07:30,R_9yfPEXh0AzmSODW,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Russian,English,Other",German,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылся.,Tuna вкусная.,Sheep убежала.,Chain длинная.,Shelf верхняя,Tower высокая.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-03 22:06:34,2025-04-03 22:08:30,IP Address,87.255.216.74,100,115,True,2025-04-03 22:08:30,R_9dyJdcq67wKDOdb,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежее.,Dance смешной.,Chair деревянный.,Fruit кислое.,Aroma приятная.,Ninja страшная.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежал.,Chain длинное.,Shelf верхнее,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-03 22:08:06,2025-04-03 22:10:07,IP Address,89.42.62.17,100,120,True,2025-04-03 22:10:07,R_7qgMmOoMbK60jZv,,,,,49.7989,73.0994,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусный.,Sheep убежала.,Chain длинная.,Shelf верхний,Tower высокий.,Comma поставлен.,Insomnia беспокоило.,Nausea появилась.,Saliva потек.
2025-04-03 22:08:55,2025-04-03 22:10:31,IP Address,95.82.66.12,100,96,True,2025-04-03 22:10:32,R_3f1eJn75L8jnwBa,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Male,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятное.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежала.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-03 22:06:45,2025-04-03 22:11:12,IP Address,87.255.216.75,100,267,True,2025-04-03 22:11:12,R_9iwGncIU3Ujy7ll,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,High school,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежала.,Chain длинная.,Shelf верхняя,Tower высокая.,Comma поставлен.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-03 22:07:57,2025-04-03 22:11:41,IP Address,178.91.253.86,100,223,True,2025-04-03 22:11:41,R_4wymwoEFATjNXk2,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Male,High school,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-03 22:07:46,2025-04-03 22:11:45,IP Address,185.48.148.186,100,238,True,2025-04-03 22:11:45,R_6rxD7ozhoqXrk21,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылся.,Tuna вкусная.,Sheep убежал.,Chain длинная.,Shelf верхняя,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-03 22:17:12,2025-04-03 22:19:56,IP Address,87.255.216.75,100,163,True,2025-04-03 22:19:57,R_4lgQKbaWZt8wdhv,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятное.,Ninja страшная.,Umbrella раскрылось.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилось.,Saliva потекла.
2025-04-03 22:18:01,2025-04-03 22:22:33,IP Address,87.255.216.75,100,272,True,2025-04-03 22:22:34,R_1Ra3r89XZrM2Gb1,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появился.,Saliva потекла.
2025-04-03 22:21:41,2025-04-03 22:23:46,IP Address,185.27.69.218,100,125,True,2025-04-03 22:23:47,R_7rJGTYM52BrSe9e,,,,,43.25,76.9167,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислое.,Aroma приятная.,Ninja страшная.,Umbrella раскрылась.,Tuna вкусное.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлено.,Insomnia беспокоило.,Nausea появилась.,Saliva потекла.
2025-04-03 22:30:42,2025-04-03 22:34:09,IP Address,87.255.216.75,100,207,True,2025-04-03 22:34:09,R_9gMTOgtVZxpa4XD,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылся.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхняя,Tower высокий.,Comma поставлена.,Insomnia беспокоил.,Nausea появилось.,Saliva потекла.
2025-04-03 22:39:48,2025-04-03 22:42:09,IP Address,87.255.216.104,100,141,True,2025-04-03 22:42:09,R_4fxQ9TUoRj6lMFz,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежала.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-03 22:43:14,2025-04-03 22:54:52,IP Address,185.48.148.184,100,697,True,2025-04-03 22:54:53,R_3WItYtrCO6vSklH,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Male,High school,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылся.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-04 00:41:20,2025-04-04 00:42:24,IP Address,178.91.253.84,100,63,True,2025-04-04 00:42:24,R_6M4JFT1JWHs8hAQ,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылось.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлено.,Insomnia беспокоил.,Nausea появился.,Saliva потекло.
2025-04-04 00:42:19,2025-04-04 00:44:17,IP Address,178.91.253.72,100,118,True,2025-04-04 00:44:17,R_4ten1jHRgnzZCxj,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,High school,"Kazakh,Russian,English",,Bread свежий.,Dance смешная.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшная.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-04 00:43:45,2025-04-04 00:45:11,IP Address,178.91.103.21,100,86,True,2025-04-04 00:45:12,R_7lRCZhoApdw7mwz,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Male,High school,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежала.,Chain длинный.,Shelf верхняя,Tower высокий.,Comma поставлен.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-04 00:07:37,2025-04-04 00:47:56,IP Address,212.96.84.77,100,2419,True,2025-04-04 00:47:57,R_1fds1ZpZGk3mG0k,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Male,University,"Kazakh,Russian,English",,Bread свежее.,Dance смешное.,Chair деревянное.,Fruit кислое.,Aroma приятная.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежала.,Chain длинное.,Shelf верхний,Tower высокое.,Comma поставлено.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
